_id,name,property_type,room_type,minimum_nights,bedrooms,number_of_reviews,price,host_id,host_name,country,longitude,latitude,availability_365
4870358,Minyon Istanbul room no:4,Serviced apartment,Entire home/apt,1,1.0,62,174.00,5829222,Muge,Turkey,28.99034,41.03599,291
4872526,Kanimbla Vista Apartment,Apartment,Entire home/apt,1,2.0,10,151.00,25065391,Peter,Australia,151.31998,-33.64825,356
4875052,COPA LUXURY 1 BEDROOM,Apartment,Entire home/apt,4,1.0,64,209.00,4255118,Ricardo,Brazil,-43.18762322712818,-22.973476307102754,203
4885595,1 bd apt in Astoria,Apartment,Entire home/apt,1,1.0,36,130.00,25134822,Irena,United States,-73.92493,40.77029,267
4887250,VICTORIAN SUNFILLED APT DREAM VIEW,Apartment,Private room,1,1.0,126,95.00,1705071,Nika,United States,-73.94712,40.74741,342
4889801,Serras - Oporto Stories Apartments,Apartment,Entire home/apt,1,0.0,15,48.00,21117355,Oporto Stories Apartments,Portugal,-8.60669,41.14853,233
4894520,Amazing Duplex Apartment,Apartment,Private room,2,1.0,11,42.00,25167548,Nico,Canada,-73.58779,45.52304,134
4898509,Musical Porto,Apartment,Entire home/apt,2,1.0,6,60.00,22895173,Sandra,Portugal,-8.62362,41.16075,210
490098,Best location in Leblon - 1 bedroom,Apartment,Entire home/apt,2,1.0,101,261.00,2423945,Renata,Brazil,-43.22620317989102,-22.983939895931087,149
4901235,Nice Bright Room by the Beach!,Apartment,Private room,3,1.0,31,35.00,5488247,Ernesto & Sonia,Spain,2.19017,41.37572,0
4902451,Flat Leblon in Rio de Janeiro,Apartment,Entire home/apt,3,1.0,6,254.00,25236936,Alfredo,Brazil,-43.22646361977887,-22.982480566105338,26
4906949,CONDO 3 1/2 Plateau Mont-Royal,Apartment,Entire home/apt,2,1.0,4,75.00,7422015,Geneviève,Canada,-73.59452,45.5274,0
4915245,"Cozy mini-studio, one block from the beach.",Apartment,Entire home/apt,3,1.0,91,86.00,25310243,Carlos,Brazil,-43.18988836219794,-22.974900031194963,82
4919014,Manly Beach Views in Sydney,Apartment,Entire home/apt,6,1.0,24,264.00,25335674,Jarmo,Australia,151.28582,-33.79526,293
4924343,Confortável quarto com varanda  em Copacabana.,Serviced apartment,Private room,2,1.0,6,119.00,16378976,Ricardo,Brazil,-43.19017673407163,-22.96554937276806,160
4940063,"Great view,superb located penthouse",Apartment,Entire home/apt,1,1.0,32,453.00,19097001,Ali,Turkey,28.97436,41.02473,365
4951001,Aluguel para 2015,Apartment,Entire home/apt,5,1.0,0,280.00,25520187,Andyara,Brazil,-43.18677729197896,-22.914330266994046,365
4951402,Best Location on the UWS!!,Apartment,Private room,2,1.0,171,78.00,10795846,Sasha,United States,-73.97502,40.78936,0
4952989,Sun-Filled Apartment 1 Minute From Subway,Apartment,Private room,1,1.0,40,62.00,25379501,Rivka,United States,-73.94993,40.66585,34
4957358,A Romantic Loft plus terrace  Heart of Brooklyn,Loft,Entire home/apt,2,1.0,219,145.00,90860,Amy,United States,-73.93141,40.68306,22
4962247,Cozy 1 private ensuite room,Apartment,Private room,1,1.0,4,903.00,8913942,DanNi,Hong Kong,114.1459,22.28451,0
4962894,room for rent for short time stays,Apartment,Private room,1,1.0,0,127.00,25583488,Tolga,Turkey,28.86276,40.97677,365
4964534,Bucolic Eco Art House Cézanne Suite,House,Private room,2,1.0,47,131.00,12878407,Pablo And Gloria,Brazil,-43.19422109364074,-22.942947850019745,347
4974771,Quarto amplo em Santa Teresa,Apartment,Private room,3,1.0,1,93.00,25643776,Joyce,Brazil,-43.183030059163414,-22.91708439783365,0
4987188,Copacabana Christ the Redeemer view,Apartment,Entire home/apt,3,1.0,12,194.00,19982033,Vilma E Sidney,Brazil,-43.18818960438212,-22.972908704965956,139
4995138,Rio122 - Beachfront apartment in Copacabana,Apartment,Entire home/apt,4,3.0,0,1529.00,22805631,Latin Exclusive,Brazil,-43.18073167675713,-22.967602566301853,0
5008643,BEST of Nature:Porto City Park/ocean of Matosinhos,Apartment,Private room,3,1.0,42,25.00,25831854,Sofia,Portugal,-8.67484,41.17878,342
501382,Sydney Parkside Apartment,Apartment,Private room,3,1.0,60,100.00,2473959,Louise,Australia,151.22421,-33.90264,0
501693,Room w/pvt bathroom on Central Park,Apartment,Private room,1,1.0,258,99.00,1490833,Patrick,United States,-73.9624,40.7952,187
5018276,Friday I'm in Love - Gorgeous 2Bedroom Flat Lagoa,Apartment,Entire home/apt,3,2.0,1,336.00,153721,Shushma & Nityam,Brazil,-43.20359812683914,-22.9606390215596,316
5020358,reasonable price at the city centre,Boutique hotel,Private room,1,1.0,18,100.00,25376581,Mehmet,Turkey,28.98026,41.0366,365
5029573,Private Room w/ Bath and Balcony,Apartment,Private room,1,1.0,0,60.00,25961456,Adam,United States,-73.96514,40.67824,0
5037632,Orange tree View flat with patio,Apartment,Entire home/apt,2,2.0,120,97.00,3123210,Peter Paul,Spain,2.15593,41.40772,181
505456,GREEN NEST IN  SHEUNG WAN HEART,Apartment,Entire home/apt,1,1.0,177,871.00,1189239,Audrey,Hong Kong,114.14835,22.28356,284
5068892,pb2 IDEAL LOCATION! WITH TERRACE CHARMING & QUIET!,Apartment,Entire home/apt,1,1.0,2,70.00,1447144,Acomodis Apartments,Spain,2.15241,41.38763,365
507117,Duplex Penthouse Central Located,Apartment,Private room,1,1.0,2,121.00,2499854,Ozan,Turkey,28.99464,41.05794,365
5071941,Beachfront resort on Lantau,Bed and breakfast,Private room,1,1.0,4,903.00,10981452,Reservation,Hong Kong,113.99935,22.26925,365
5075775,"Long Term Rent, Studio Apartments",Apartment,Entire home/apt,27,0.0,10,283.00,6389428,Chris,Hong Kong,114.188,22.31132,336
5080547,LetsgoBarcelona Diagonal Ave. Duplex,Apartment,Entire home/apt,32,1.0,10,100.00,3972936,Willem,Spain,2.15114,41.39751,0
5083829,Nice room in old Rosemont.,Apartment,Private room,3,1.0,56,23.00,25409855,Veronique,Canada,-73.57252,45.55383,136
5084164,Room in Jardim Botanico garden area,Apartment,Private room,1,1.0,0,298.00,26108074,Katia,Brazil,-43.21860860011489,-22.963689440522636,0
5093778,"Leblon , 3 blocks from the beach.",Apartment,Entire home/apt,2,1.0,1,380.00,18288365,Marcos,Brazil,-43.221427297607,-22.982019663050377,234
510454,"Gramercy Pk Area, w Rooftop Gdn!",Apartment,Entire home/apt,3,1.0,2,145.00,2515124,Jacqueline,United States,-73.98146,40.73951,0
510923,Lovely Penthouse in Barcelona,House,Entire home/apt,3,3.0,23,140.00,2517389,Sara,Spain,2.18061,41.42255,188
5110775,Prvate Family Room For 4 travellers,Apartment,Private room,28,1.0,5,487.00,25669888,John,Hong Kong,114.16996,22.31637,186
5112669,Alquilamos habitacion,Apartment,Private room,1,1.0,0,30.00,26416393,Pablo,Spain,2.14853,41.38583,0
5114347,Luxurious Master Bedroom in 2BR!,Apartment,Private room,2,1.0,71,55.00,7823268,Lee,United States,-73.93183,40.68699,365
5116907,A quiet well located apartment,Apartment,Entire home/apt,2,1.0,15,139.00,26077134,Anthony,Australia,151.27341,-33.89185,0
5121635,New and central apartment up to 4!,Apartment,Entire home/apt,1,1.0,164,75.00,4006184,Vanesa And Daniel,Spain,2.17556,41.39651,241
5122899,Cozy Private Room for one female,Apartment,Private room,7,1.0,159,61.00,9059339,Christine,United States,-73.95211,40.78744,343
5127131,Cozy one-bedroom in E Village,Apartment,Entire home/apt,7,1.0,15,185.00,1946840,Nick,United States,-73.98316,40.72982,98
516720,Very central place-small room for 1,Apartment,Private room,1,1.0,42,58.00,2544222,Biray Anil,Turkey,28.984,41.06262,354
5169814,Cosy house with balcony view,Apartment,Shared room,1,1.0,0,211.00,26736336,Berk,Turkey,29.01282,41.04655,0
5170796,Design Loft in Pera 1,Apartment,Entire home/apt,2,0.0,141,385.00,12510074,Irem,Turkey,28.97214,41.03206,341
5172371,AUBERGE ST. LOUIS,Serviced apartment,Private room,3,1.0,1,290.00,10125812,Furnished Accomodations,Canada,-73.74464,45.43823,363
517626,Above Graham stop - L train,Apartment,Private room,1,1.0,10,95.00,2438262,Walker,United States,-73.94084,40.71577,365
5177481,Quarto amplo em local tranquilo!,Apartment,Private room,3,1.0,1,201.00,26779543,Sandra,Brazil,-43.1990506005056,-22.934702609506576,365
5178277,Chic Inner City - 3 mins to Trains,House,Private room,2,1.0,216,75.00,7736332,MissD,Australia,151.17768,-33.90101,157
5186683,"Istanbul Pera, Room for 3 (702) ",Apartment,Private room,1,1.0,2,148.00,5527054,Ozgur,Turkey,28.97398,41.02792,365
5189747,Loft Miro,Apartment,Entire home/apt,4,2.0,123,96.00,7053689,Lana & Alain,Spain,2.14731,41.37872,343
5192553,Apartamento no Leblon - RJ,Apartment,Entire home/apt,3,2.0,4,601.00,16479522,Vanessa,Brazil,-43.22194982909297,-22.98362152345008,0
5194434,Top Floor Pipeline Lodge on Farm,Farm stay,Entire home/apt,1,1.0,76,175.00,770461,Meleana,United States,-158.05093,21.66184,334
5208678,"鄰近香港城市大學､地下列車站,交通便捷｡雙人房,上下層床｡歡迎月租或年租｡長期租住月租五折｡",Hostel,Private room,1,1.0,28,502.00,15955656,Ken,Hong Kong,114.16336,22.33237,222
5222986,Lovely balcony flat in central,Apartment,Entire home/apt,5,1.0,26,801.00,8617821,Tom,Hong Kong,114.15154,22.28518,0
5224098,1 Bedroom Apartment at Hyde Park/Darlinghurst,Apartment,Entire home/apt,1,1.0,23,75.00,16639645,Tam,Australia,151.21498,-33.87438,36
5247202,Gem-like UES writer's studio,Apartment,Entire home/apt,10,0.0,28,75.00,172672,Tara,United States,-73.94768,40.77828,7
524729,Sagrada Familia up to 6,Apartment,Entire home/apt,31,3.0,174,90.00,2579651,José,Spain,2.1705,41.40248,272
5249793,South Kona Country Home Ocean View,House,Entire home/apt,2,3.0,51,175.00,27169864,Simin,United States,-155.87575,19.31694,185
5250762,Ainani Jade Ohana 3 Bedroom/2 Bath,House,Entire home/apt,1,3.0,21,110.00,2120838,Merlenna,United States,-155.21657,19.4274,360
5259407,2BR Prime West village~Sleeps 5,Apartment,Entire home/apt,30,2.0,3,250.00,2119276,Host,United States,-74.00644,40.73226,311
5260247,Sunny & Private W'burg Townhouse,Apartment,Private room,4,1.0,55,185.00,710443,Andrew,United States,-73.96411,40.71698,6
5262710,Tutu's Hale with a View (Grandma's House),House,Entire home/apt,2,4.0,127,384.00,15609380,Blaine,United States,-157.72285,21.37126,277
5283892,traditional and Charming room,Apartment,Private room,2,1.0,408,29.00,14948298,Maria De Lourdes,Portugal,-8.60486,41.14914,255
5288332,Ko Olina Ocean View Condo 2BR/2BA,Condominium,Entire home/apt,3,2.0,68,500.00,7785405,Jackie,United States,-158.12301,21.33528,243
5298896,Unique NYC Loft - Guest Room,Loft,Private room,2,1.0,83,125.00,3868692,Lucas,United States,-74.00952,40.70457,190
5305619,"Newly Renovated Flat, McKibbin Loft",Apartment,Private room,14,1.0,0,75.00,5663328,Scott,United States,-73.93793,40.70429,0
5307830,⭐️Ocean/City Views⭐️Van Included⭐️Hot Tub⭐️3 Bath,House,Entire home/apt,7,4.0,11,525.00,24671259,Glen,United States,-157.80855,21.29373,67
5313939,Casa Batlló views! Central apartment¦,Apartment,Entire home/apt,3,2.0,63,705.00,299462,Stay U-Nique,Spain,2.16373,41.39035,56
5315955,1 bedroom apartment in DUMBO!,Apartment,Entire home/apt,2,1.0,124,165.00,27536921,Michael,United States,-73.99396,40.70224,314
5327223,Luxurious Hotel experience,Apartment,Entire home/apt,2,1.0,24,150.00,27602162,Jad,Canada,-73.56358,45.50053,0
533168,Spacious Nolita 2 Bd w/roof garden,Condominium,Entire home/apt,4,2.0,88,300.00,2620162,Olivia,United States,-73.9944,40.72184,277
5345273,ENTIRE BUILDING in the City Center/Beach,Townhouse,Entire home/apt,3,4.0,185,135.00,27698611,Angeles,Spain,2.18867,41.38192,130
5347035,Best location 1 bed apt + sun room,Apartment,Entire home/apt,3,1.0,11,119.00,5030218,Javier,Australia,151.27107,-33.88748,0
535213,OCEANFRONT - TOP FLOOR - SUNSETS - VIEWS - PRIVATE,Condominium,Entire home/apt,5,1.0,37,177.00,2629713,Sue,United States,-156.67752,20.97515,0
5357380,Cosy city apartment,Apartment,Entire home/apt,2,1.0,13,216.00,25514162,Ebru,Turkey,29.10061,40.95071,365
5361777,Hello To Everybody from Taksim center of the İST,Apartment,Private room,1,3.0,15,127.00,27636231,Sevilay,Turkey,28.99959,41.07211,363
536526,"A Lovely, Modern, 1bd Apt in Center",Apartment,Entire home/apt,2,1.0,44,206.00,2248444,Pinar,Turkey,28.97471,41.03703,260
5365791,Comfortable room in Pedralbes,Apartment,Private room,1,1.0,0,80.00,5987148,Paula,Spain,2.12178,41.39184,0
5370935,Flamengo Flat,Apartment,Entire home/apt,1,0.0,0,153.00,27841235,Luciana,Brazil,-43.17557404295421,-22.938719402532804,0
539140,Belle maison familiale au cœur de Villeray,Townhouse,Entire home/apt,1,4.0,5,119.00,2648876,Geneviève Et Yanick,Canada,-73.6202,45.54,67
5400643,Grand 5½ meublé,Apartment,Shared room,1,1.0,0,576.00,27995861,Stéphanie,Canada,-73.61774,45.51685,0
5404095,Spanish family host U/private WC,Apartment,Private room,1,2.0,265,60.00,28012645,María,Spain,2.17378,41.38047,290
5406311,Grande chambre et bureau a louer!,Apartment,Private room,1,1.0,0,30.00,15596303,Breton,Canada,-73.61217,45.53679,0
5407374,GUESTROOM in BARCELONA/SANTS,Apartment,Private room,3,1.0,91,30.00,9122792,Klaus & Omar,Spain,2.13395,41.37575,166
5410897,Fab Park Slope garden apt w/ patio,Apartment,Entire home/apt,14,1.0,127,169.00,5768957,Michael,United States,-73.98754,40.66832,273
5434150,CHARMING NYC Studio Loft NEAR SOHO!,Loft,Entire home/apt,30,0.0,43,136.00,27813383,O,United States,-74.00125,40.72937,261
543962,The Bali House Oceanviews w/Hot tub @ Kehena Beach,House,Entire home/apt,3,2.0,61,189.00,53657,Iliahi J.,United States,-154.93097,19.39376,235
5447255,Cozy 1BR  Near Theater Distict!,Apartment,Entire home/apt,7,1.0,12,151.00,28255422,Sara,United States,-73.99039,40.76387,0
5448834,CWB Harbourview Apartment,Apartment,Private room,1,1.0,23,550.00,10408787,Jeanny,Hong Kong,114.19261,22.27843,353
5449320,Standard Double Bed Room,Hostel,Private room,1,1.0,6,353.00,27773646,Kenneth,Hong Kong,114.17432,22.29935,74
5451463,1 BDRM in Charming Prospect Heights,Apartment,Private room,21,1.0,0,72.00,28274939,Alana,United States,-73.96359,40.67736,87
5451782,"""Cozy Open Space Loft in Galata""",House,Entire home/apt,4,1.0,9,395.00,28218204,Ersan,Turkey,28.97704,41.02656,365
545658,Great studio in Kennedy Town!,Apartment,Entire home/apt,5,0.0,2,754.00,2679225,Adam,Hong Kong,114.12848,22.28276,0
5461928,Stylish 2 bdr Glebe terrace,House,Entire home/apt,2,2.0,6,240.00,21076284,Stephanie & Duane,Australia,151.18474,-33.88085,0
5464028,"Waikiki 1BD w/ wifi, wash/dry/pkg!",Condominium,Entire home/apt,2,1.0,142,147.00,27433447,Jun,United States,-157.8269,21.27855,92
5469086,Sunny quiet flat with sea breezes,Apartment,Entire home/apt,2,1.0,21,100.00,1980038,Anitta,Australia,151.25696,-33.90026,0
5469770,House-workshop in the Village.,Apartment,Entire home/apt,7,0.0,6,50.00,28369495,Véro,Canada,-73.55648,45.5222,0
5482864,Sunny Bondi Pad 200m from the beach,Apartment,Entire home/apt,6,2.0,12,250.00,9821857,Lucile,Australia,151.27039,-33.89401,0
5505414,grande chambres,House,Private room,1,1.0,6,50.00,28548893,Louis,Canada,-73.55388,45.65692,365
5511614,Manly Lagoon & Beachside Apartment,Apartment,Entire home/apt,7,1.0,5,200.00,28587936,Leanne,Australia,151.27983,-33.78158,352
552141,Historic sundrenched apt of the Lower East Side,Apartment,Entire home/apt,1,1.0,37,300.00,2712998,Greg,United States,-73.98975,40.71788,0
5549057,BONDI BEACH - Beach & Ocean Views,Apartment,Private room,2,1.0,43,70.00,28770102,Brendan,Australia,151.27095,-33.89523,262
5551051,Bilgi Üniversitesi yanında güzel ev,Apartment,Entire home/apt,1,2.0,4,121.00,28375315,Kazim,Turkey,28.94779,41.06752,345
5554583,Apto entre Lapa e Santa Tereza,Apartment,Entire home/apt,3,1.0,1,101.00,28338055,Fernando,Brazil,-43.18826350057249,-22.916629528368336,194
5555181,King Suite,Apartment,Private room,1,1.0,1,591.00,10739456,Murat,Turkey,28.98934,41.0524,365
555588,Historical Istanbul House @ Taksim,Apartment,Entire home/apt,3,2.0,246,243.00,2731976,Alexis,Turkey,28.98788,41.04251,258
55737,Sleek & Comfortable Soho Apt,Apartment,Entire home/apt,5,1.0,122,199.00,263414,Pete,United States,-74.0049,40.72861,344
5574192,Modern loft with a terrace in the heart of Kadikoy,Loft,Entire home/apt,2,1.0,24,385.00,15325507,Alper,Turkey,29.02755,40.99005,178
5579838,Nice studio in the Sud-Ouest,Apartment,Entire home/apt,1,1.0,0,75.00,28929274,Wiz,Canada,-73.57322,45.46587,0
5581269,Backyard cabin by lovely Pittwater,Cabin,Entire home/apt,1,0.0,124,129.00,11957095,Michy,Australia,151.30595,-33.63665,362
5604994,Modern Top Floor Apartment,Apartment,Entire home/apt,3,1.0,48,138.00,20633978,Jared & Diana,Australia,150.92642,-33.68862,138
5617551,Charming apart in heart of Plateau,Apartment,Entire home/apt,3,2.0,11,156.00,29117771,Mina,Canada,-73.58567,45.53355,218
5618084,Sunny 1BR in Plateau by Sonder,Apartment,Entire home/apt,2,1.0,14,67.00,12243051,Sonder,Canada,-73.58346,45.52199,139
5621357,Cute Lovely Studio @ Monarch Hotel,Apartment,Entire home/apt,2,0.0,96,97.00,25809048,Jason,United States,-157.83355,21.28496,260
5621724,Entire House in Little Italy(5 mins to Mile end),Apartment,Entire home/apt,15,1.0,0,81.00,28536784,Mie,Canada,-73.61105,45.53177,0
562251,Casas do Pátio - Azulejos,Apartment,Entire home/apt,2,2.0,25,115.00,2686177,João,Portugal,-8.61359,41.14142,283
5624887,Beautiful room in Modernist House,Apartment,Private room,2,1.0,94,55.00,29153757,Onofre,Spain,2.15468,41.39078,326
5640127,"Laulea Kailani Villa (Kauai), Peaceful Luxury",House,Entire home/apt,4,3.0,4,1000.00,10496350,Elite,United States,-159.48517,22.21416,292
5642546,Bright Modern Warehouse Conversion,Apartment,Entire home/apt,6,1.0,3,151.00,16271205,Rochelle,Australia,151.19935,-33.91907,0
564564,Copacabana Rio de Janeiro roons,Apartment,Private room,5,1.0,17,101.00,2776511,Rogério,Brazil,-43.190085214942066,-22.975486285711714,78
564578,Rent room Copacabana Rio de Janeiro,Apartment,Private room,3,1.0,21,201.00,2776511,Rogério,Brazil,-43.18883359835319,-22.974949853421453,358
5650901,Beautiful suite near the beach,Serviced apartment,Private room,2,1.0,56,30.00,28966470,Maria,Portugal,-8.69054,41.18144,341
5652195,Belle Époque Apartments,Serviced apartment,Entire home/apt,1,1.0,19,65.00,15809545,Luis,Portugal,-8.61362,41.14363,312
5712086,Idyllic Sanctuary in Mosman Village,House,Entire home/apt,3,3.0,102,350.00,29616226,Rachel,Australia,151.23796,-33.82529,326
571382,Porto Leça Beach Flat in Matosinhos,Apartment,Entire home/apt,1,3.0,166,39.00,2812007,João,Portugal,-8.6983,41.1898,174
5716802,"Galata Tower 250mt,modern rooftop ",Loft,Entire home/apt,1,1.0,10,290.00,18005238,Can,Turkey,28.9791,41.02703,364
5725151,service appartment with terrace,Apartment,Entire home/apt,28,3.0,7,1382.00,6504006,Chile,Hong Kong,114.18994,22.28163,349
573086,Studio renovated in Copacabana,Apartment,Entire home/apt,3,1.0,6,187.00,2791501,Valéria,Brazil,-43.17930699462975,-22.963560904332823,354
5734122,Hop Inn - 8 Bed Mixed Dorm (Mody),Guesthouse,Shared room,1,1.0,19,181.00,2846792,Hop Inn,Hong Kong,114.17421,22.29647,365
573671,Luminous Modern Apt Share for Young Professionals,Apartment,Private room,30,1.0,40,58.00,2822805,Ollie,United States,-73.9501,40.68586,266
573924,CHIC apt near metro & AtwaterMarket,Apartment,Entire home/apt,90,1.0,6,68.00,1016614,Home In Montreal,Canada,-73.57016,45.46865,253
5739687,Double Yatakta Tatlı Rüyalar Senin!,Bed and breakfast,Private room,1,1.0,0,100.00,27370260,Mustafa,Turkey,29.13291,40.96894,365
575662,Terraced Ottoman Villa - Room 1,House,Private room,5,1.0,2,359.00,2797172,Piril,Turkey,29.04244,41.16357,365
5763156,Designer Warehouse 1BD City Living,Loft,Entire home/apt,2,1.0,181,149.00,1560268,Simon & Nicole,Australia,151.21042,-33.88716,248
577242,Big House Near Porto and beachs,House,Entire home/apt,6,4.0,28,100.00,2838878,Dulce,Portugal,-8.53543,41.01075,124
578396,Ainalani,House,Private room,1,1.0,155,75.00,2845579,Paulina,United States,-159.47583,22.22235,242
5806416,Soho/Nolita - Best Location - Large 1 BDRM.,Apartment,Entire home/apt,2,1.0,112,260.00,12484957,Marina,United States,-73.99469,40.72102,129
5814254,Aparthotel at Praia da Barra.,Serviced apartment,Entire home/apt,2,1.0,36,250.00,16042692,Rachel,Brazil,-43.35713332585941,-23.00981234873527,351
582364,Spectacular Modern Uptown Duplex,Apartment,Entire home/apt,2,4.0,273,175.00,2660281,Maria,Spain,2.1465,41.40914,201
5825251,Condo style loft,Loft,Entire home/apt,15,1.0,0,101.00,10077664,Ivan,Canada,-73.58781,45.54516,0
5837702,2 Bedroom -guest parking.,Apartment,Entire home/apt,1,2.0,0,100.00,27863944,Jill,Australia,151.28435,-33.77788,0
5849291,For funny and enjoyable holidays,Apartment,Private room,1,1.0,0,100.00,21580320,Derin,Turkey,29.00368,41.04538,365
5850712,Classic West Village 1BR on Quiet Tree-Lined Block,Apartment,Entire home/apt,4,1.0,27,120.00,30378196,Matthew,United States,-74.00649,40.73015,7
5862093,"Vaucluse, city views, large two bedroom w sunroom",Apartment,Entire home/apt,13,2.0,7,149.00,28943398,Kariem,Australia,151.28369,-33.84986,140
5883037,Clean and cheap room,Apartment,Private room,1,1.0,23,84.00,6166925,Halis Mert,Turkey,29.10222,40.95533,248
59066,Queen Room at Beautiful Upscale Organic Farm,House,Private room,2,1.0,91,89.00,283136,Steve & Melinda,United States,-155.87272,19.44949,0
591106,Great studio/NOT a shared space,Apartment,Entire home/apt,2,1.0,212,96.00,2818021,Catherine,United States,-159.47668,22.22111,233
5923031,"Newtown Superclean, Quiet, Roof Terrace, One Train Stop City",Apartment,Entire home/apt,2,1.0,83,185.00,7044418,Narelle,Australia,151.17661,-33.89798,54
5925343,The Notorious B.N.B. { The William Henry },House,Private room,1,1.0,89,259.00,1177497,Jessica,United States,-73.96713,40.68963,328
5926953,"Modern, Cozy & Bright Private Room and Bathroom",Apartment,Private room,1,1.0,134,70.00,30430827,Steve,United States,-73.97296,40.69634,318
5927726,nice interior room at artistic place,Apartment,Private room,2,1.0,56,26.00,2553762,Inma,Spain,2.16065,41.37281,0
5940548,You are welcome at my home,Apartment,Private room,1,1.0,0,100.00,30840946,Murat,Turkey,28.99809,41.07002,365
5960384,Living Aloha~Half a Block to Waikiki Beach + WiFi,Condominium,Entire home/apt,3,0.0,161,114.00,23682529,Judith,United States,-157.82133,21.27299,60
5979282,Charming Apartement,Apartment,Entire home/apt,2,2.0,18,120.00,31041653,Jorge,Portugal,-8.65398,41.10336,358
5980264,White Sand Beach Ocean Front Home,House,Entire home/apt,3,2.0,23,500.00,28920627,Sandra,United States,-158.07724,21.62495,169
598612,Most breathtaking view of Manhattan,Apartment,Entire home/apt,2,2.0,231,500.00,2960326,Fabio,United States,-73.95376,40.72203,303
5986898,This Princeville 1BD Will Charm You,Apartment,Entire home/apt,3,1.0,152,115.00,1761087,Sarah,United States,-159.47621,22.22149,103
598806,Cozy Apartment in Porto Center,Apartment,Entire home/apt,4,1.0,32,66.00,2962322,Laetitia Morais,Portugal,-8.59516,41.14703,336
5993432,Art-Deco In The Heart of Sydney,Apartment,Entire home/apt,1,1.0,159,129.00,2805371,Hugo,Australia,151.2215,-33.8777,172
6004502,Suite Prestige - Bedroom with private bathroom,Apartment,Private room,2,1.0,11,45.00,31169881,Óscar E Cris,Portugal,-8.66262,41.15473,364
6006340,Quiet and cozy a block from beach,House,Private room,3,1.0,141,85.00,31181046,Mark,United States,-158.05491,21.65628,119
6006815,Fully furnished big 2 1/2,Apartment,Entire home/apt,1,1.0,7,21.00,31183808,Ildiko,Canada,-73.56102,45.53163,0
6007552,Kaaawa Paradise Beach House :-)  ALOHA,Guest suite,Entire home/apt,2,2.0,123,159.00,31188293,Nancy,United States,-157.8525,21.55567,285
6026166,Perfect 1BD in East Village,Apartment,Private room,3,1.0,2,125.00,3372156,Kate,United States,-73.98854,40.7254,0
6027345,Newly renovated historic brownstone,Apartment,Private room,2,1.0,258,65.00,2881,Loli,United States,-73.94774,40.68242,261
602888,Bright UES Gem Near Central Park,Apartment,Entire home/apt,2,1.0,17,200.00,177724,Lauren,United States,-73.95815,40.76985,0
6033723,BEACH LIFE  ❤ 3 min walk to town wharf & beach,Apartment,Private room,1,1.0,18,124.00,31317422,Jonny,Australia,151.2893,-33.80398,0
6036714,Charming and quiet historic terrace,House,Entire home/apt,5,3.0,3,395.00,6632410,Sally,Australia,151.1853,-33.85496,0
6046461,"Beautiful apartment near dining, professional hubs",Apartment,Private room,2,1.0,70,115.00,31380614,Suzie,Australia,151.20315,-33.86748,147
6055546,A stunning bedroom in Maroubra Jcn,Apartment,Private room,1,1.0,3,100.00,31426998,David,Australia,151.23723,-33.94079,45
6064471,Big Manhattan Apartment 3 bedrooms big Living Room,Apartment,Entire home/apt,3,3.0,124,341.00,31477675,Jango,United States,-73.9867,40.7208,102
6066694,Stylish 3bed house with pool - Bondi/Tamarama,House,Entire home/apt,7,3.0,3,751.00,31491209,Nicola,Australia,151.26439,-33.89715,135
6068649,Retro Apart in city center near Galata Tower,Apartment,Entire home/apt,4,1.0,13,395.00,27513196,Alpay,Turkey,28.97331,41.02671,336
6080522,"Nice room on HK Island, MTR 1 min",Apartment,Private room,4,1.0,1,251.00,20491104,Philipp,Hong Kong,114.145,22.28742,0
608097,Ocean & golf course views!! 3 BR/2BA Sleeps 7,Condominium,Entire home/apt,6,3.0,2,143.00,3013911,Cyndy,United States,-155.9606,19.56696,161
6081771,* You Will Save Money Here,Boutique hotel,Private room,1,1.0,13,100.00,21907588,Alihan,Turkey,28.97492,41.00276,324
6100514,1BR 5 minute walk to Times Square,Apartment,Entire home/apt,4,1.0,30,200.00,6230173,Luke,United States,-73.99198,40.76017,0
6105504,At The Heart Of The Old Sultanahmet,Apartment,Entire home/apt,2,2.0,151,749.00,22976736,Mahmud,Turkey,28.97919,41.00527,28
610596,Chateau Gowanus,Townhouse,Entire home/apt,2,2.0,92,198.00,2992042,"Christopher, Samantha And Mason",United States,-73.99648,40.67376,271
6106370,Puna Rainforest Retreat Hotspring: Lavender Orchid,Cottage,Entire home/apt,1,2.0,149,95.00,25115999,Jacklynn,United States,-154.94919,19.4425,293
6119840,Studio for 2 downtown Mtl,Apartment,Entire home/apt,7,0.0,38,60.00,25646950,Eric,Canada,-73.56992,45.50806,11
613556,"2 BED TriBeCa, Beautiful-Renovated!",Apartment,Entire home/apt,30,2.0,2,130.00,1475015,Mike,United States,-74.01171,40.71655,239
6140179,Appartement près du Stade Olympique,Apartment,Entire home/apt,1,1.0,5,40.00,31852295,Françoise,Canada,-73.53857,45.57354,0
6143305,Casa das Laranjas - Quarto Pássaros,Bed and breakfast,Private room,1,1.0,1,85.00,31867067,Rosário,Portugal,-8.67004,41.15048,362
6146081,Wow Historical Brooklyn New York!@!,Apartment,Entire home/apt,3,2.0,52,97.00,1943161,Al,United States,-73.93376,40.64944,339
